11034840066,,cycles:u,2423725748,66.66,,
14342594916,,instructions:u,3029706327,83.33,1.30,insn per cycle
4096139664,,r0410:u,3029708656,83.33,,
4096328977,,r1010:u,3029702121,83.33,,
9856,,r2010:u,3029690069,83.33,,
4096712206,,r4010:u,3029929526,83.34,,
