1814819267,,cycles:u,397563904,66.53,,
3586215203,,instructions:u,497558601,83.27,1.98,insn per cycle
1023316009,,r0410:u,497559286,83.27,,
1026914157,,r1010:u,498071265,83.35,,
2477,,r2010:u,498553274,83.43,,
1023249190,,r4010:u,498479223,83.42,,
