1553765529,,cycles:u,292376771,57.13,,
4614418603,,instructions:u,365828325,71.48,2.97,insn per cycle
1023268455,,r0410:u,365819182,71.47,,
1023368807,,r1010:u,365814873,71.47,,
16,,r2010:u,365817199,71.47,,
1024409675,,r4010:u,365441642,71.40,,
0,,r8010:u,291996905,57.05,,
