8308198700,,cycles:u,1563499479,57.14,,
14340740509,,instructions:u,1954475708,71.42,1.73,insn per cycle
4093586293,,r0410:u,1954484670,71.42,,
0,,r1010:u,1954486879,71.42,,
4095816729,,r2010:u,1954479320,71.42,,
4100214428,,r4010:u,1954968972,71.44,,
0,,r8010:u,1563991340,57.15,,
