8201181047,,cycles:u,1541701958,57.11,,
14336830933,,instructions:u,1927698405,71.40,1.75,insn per cycle
4095721025,,r0410:u,1927844457,71.41,,
0,,r1010:u,1928747791,71.44,,
4095988613,,r2010:u,1929575367,71.47,,
0,,r4010:u,1928908785,71.45,,
4096467175,,r8010:u,1541938710,57.12,,
