8221671739,,cycles:u,1810884670,66.65,,
14340876604,,instructions:u,2263877373,83.33,1.74,insn per cycle
4096115161,,r0410:u,2263822341,83.33,,
0,,r1010:u,2263821618,83.33,,
4096079894,,r2010:u,2264126279,83.34,,
4095814046,,r4010:u,2264621932,83.36,,
