32795730046,,cycles:u,7234805167,66.66,,
57342415510,,instructions:u,9044766452,83.33,1.75,insn per cycle
16384920214,,r0410:u,9045060591,83.33,,
0,,r1010:u,9045920031,83.34,,
16385552440,,r2010:u,9045087779,83.33,,
16383874927,,r4010:u,9045435168,83.34,,
