1558282112,,cycles:u,343686538,66.65,,
4616753590,,instructions:u,429681274,83.32,2.96,insn per cycle
1023857772,,r0410:u,429682647,83.32,,
1023529106,,r1010:u,429675592,83.32,,
4,,r2010:u,429587488,83.31,,
1024809532,,r4010:u,430082887,83.40,,
