11016437040,,cycles:u,2432809164,66.64,,
18439150279,,instructions:u,3041810035,83.32,1.67,insn per cycle
4136779804,,r0410:u,3042373794,83.33,,
4135578372,,r1010:u,3042812926,83.35,,
9852,,r2010:u,3042786183,83.35,,
4144351107,,r4010:u,3042414941,83.34,,
